CountryName,CountryCode,Date,S1_School closing,S1_IsGeneral,S1_Notes,S2_Workplace closing,S2_IsGeneral,S2_Notes,S3_Cancel public events,S3_IsGeneral,S3_Notes,S4_Close public transport,S4_IsGeneral,S4_Notes,S5_Public information campaigns,S5_IsGeneral,S5_Notes,S6_Restrictions on internal movement,S6_IsGeneral,S6_Notes,S7_International travel controls,S7_Notes,S8_Fiscal measures,S8_Notes,S9_Monetary measures,S9_Notes,S10_Emergency investment in health care,S10_Notes,S11_Investment in Vaccines,S11_Notes,S12_Testing framework,S12_Notes,S13_Contact tracing,S13_Notes,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,
Botswana,BWA,20200401,2,1,,0,,,2,1,,1,1,"All Transport Operators
1. Continuous disinfection of seats, door handles and surfaces on public transport, commercial, and freight vehicles
2. Keeping of windows open for air circulation in public service vehicles.
3. Public transport operators encouraged to use sanitizer dispensers or water and soap at the doors of public service vehicles.
4. Prohibition of hawkers in public service vehicles.
5. Public transport operators must have clinical waste containers for disposal of used tissues.

AIR SERVICES

1. Airlines have been issued with instructions not to board passengers from high risk countries identified by the Director of Public Health.
BOTSWANA RAILWAYS
1. The overnight passenger service and services to Bulawayo Zimbabwe have been suspended.
2. Cross border freight services continue with precautionary measures taken.
• Human to human contact at the exchange stations (Mafikeng & Plumtree) has been reduced/ eliminated. Operations restricted to disconnecting wagons.
• Drivers are starting being provided with packed lunches, gloves and sourcing masks.
PASSENGERS
1. Passengers encouraged to buy their own masks and sanitizers or soap solutions.
2. Passengers encouraged to reduce unnecessary trips both locally and internationally.
3. Passengers are advised to stop handshaking and use other non-contact methods of greeting.
4. Passengers are reminded to avoid touching their faces and always sneeze into a tissue and use elbow if tissue is unavailable. The tissue should be thrown in waste containers
5. Passengers encouraged to bring money that does not need change in paying fares
Temporary suspension of some services
a) All driver Tests (theory and practical).
There is an influx of customers, mostly from the Tertiary institutions, who come for driver test bookings.
b) Applications for passenger permits.
c) Renewal of Drivers licenses. The department will waive penalties for the period beginning 25th March 2020 till the end of suspension.
d) Transport Advisory Board (TAB) and Appeals Tribunal sittings.
e) Conversion of foreign driver’s licensehttps://www.facebook.com/pg/BotswanaGovernment/posts/?ref=page_internal",1,1,,0,,,3,"March 24th The Government of Botswana has banned entry of all individuals (except Batswana and Botswana residents) from entering Botswana.
https://web.archive.org/web/20200402143937/https://www.voanews.com/science-health/coronavirus-outbreak/botswana-no-covid-19-cases-closes-borders-after-death-zimbabwe
https://web.archive.org/save/https://bw.usembassy.gov/covid-19-information/ 
https://web.archive.org/web/20200402144119/https://www.garda.com/crisis24/news-alerts/326206/botswana-authorities-close-all-borders-on-march-24
",0.00,,4.75,"https://tradingeconomics.com/botswana/interest-rate",0.00,,0.00,,1,"Testing only people with symptoms and who have been potentially exposed. https://www.facebook.com/COVID19.MOHW.BW/photos/a.109637517328171/120093412949248/?type=3&theater",1,"First mention of tracing in the case of the first victim. https://www.facebook.com/pg/BotswanaGovernment/posts/?ref=page_internal",3,0,66.67,66.67,	
Botswana,BWA,20200402,2,1,,2,1,"Emergency Powers (Covid-19) Regulations, Article 6. All non-essential workers are to work from home. Some essential work is described in article 17 
(a) butchery;
(b) funeral parlour;
(c) general dealer;
(d) bakery;
(e) maintenance or hardware services;
(f) tuckshop;
(g) health facility;
(h) medical aid services;
(i) restaurant or takeaway;
(j) supermarket;
(k) fuel filling station;
(l) pharmacy or chemist;
(m) agricultural shop;
(n) designated place for the collection of social protection packages,
(o) bank; or
(p) insurance company; 2020https://drive.google.com/file/d/1rlRk3lLNP7AylT8cr0zZA61CjH60jbmn/view?fbclid=IwAR3QvGp1uzOy6S_N266ayTb55MGVyEBMgOa-p3DnxR_Ltla-vzxM30fjlzA",2,1,,2,1,"Transport only for those essential workers with the right permit under section 9 and 15 of Emergency Powers (Covid-19) Regulations, 2020
https://drive.google.com/file/d/1rlRk3lLNP7AylT8cr0zZA61CjH60jbmn/view?fbclid=IwAR3QvGp1uzOy6S_N266ayTb55MGVyEBMgOa-p3DnxR_Ltla-vzxM30fjlzA",1,1,,2,1,"Staring on the 2nd April at Midnight, the president has called for extreme social distancing, which he defined as not leaving the house, except for essential work. This was done according to his declaration of a state of emergency on the 31st of March. 

Official text shared over facebook: https://www.facebook.com/BotswanaGovernment/posts/2867383003344339 https://www.gov.bw/",3,"March 24th The Government of Botswana has banned entry of all individuals (except Batswana and Botswana residents) from entering Botswana.
https://web.archive.org/web/20200402143937/https://www.voanews.com/science-health/coronavirus-outbreak/botswana-no-covid-19-cases-closes-borders-after-death-zimbabwe
https://web.archive.org/save/https://bw.usembassy.gov/covid-19-information/ 
https://web.archive.org/web/20200402144119/https://www.garda.com/crisis24/news-alerts/326206/botswana-authorities-close-all-borders-on-march-24
",0.00,,4.75,"https://tradingeconomics.com/botswana/interest-rate",0.00,,0.00,,1,"Testing only people with symptoms and who have been potentially exposed. https://www.facebook.com/COVID19.MOHW.BW/photos/a.109637517328171/120093412949248/?type=3&theater",1,"First mention of tracing in the case of the first victim. https://www.facebook.com/pg/BotswanaGovernment/posts/?ref=page_internal",4,1,100.00,100.00,	
Botswana,BWA,20200403,2,1,,2,1,,2,1,"https://web.archive.org/save/https://www.aljazeera.com/news/2020/03/covid-19-africa-told-prepare-worst-response-200319085112877.html",2,1,,1,1,,2,1,"https://web.archive.org/save/https://twitter.com/BWGovernment/status/1245780368516624385",3,,,,,,,,,,1,,1,"https://web.archive.org/save/https://twitter.com/BWGovernment/status/1245045277448380421",4,1,100.00,100.00,	
Botswana,BWA,20200404,2,1,,2,1,,2,1,"https://web.archive.org/save/https://www.aljazeera.com/news/2020/03/covid-19-africa-told-prepare-worst-response-200319085112877.html",2,1,,1,1,,2,1,"https://web.archive.org/save/https://twitter.com/BWGovernment/status/1245780368516624385",3,,,,,,,,,,1,,1,"https://web.archive.org/save/https://twitter.com/BWGovernment/status/1245045277448380421",4,1,100.00,100.00,	
Botswana,BWA,20200405,2,1,,2,1,,2,1,"https://web.archive.org/save/https://www.aljazeera.com/news/2020/03/covid-19-africa-told-prepare-worst-response-200319085112877.html",2,1,,1,1,,2,1,"https://web.archive.org/save/https://twitter.com/BWGovernment/status/1245780368516624385",3,,,,,,,,,,1,,1,"https://web.archive.org/save/https://twitter.com/BWGovernment/status/1245045277448380421",4,1,100.00,100.00,	
Botswana,BWA,20200406,2,1,,2,1,,2,1,"https://web.archive.org/save/https://www.aljazeera.com/news/2020/03/covid-19-africa-told-prepare-worst-response-200319085112877.html",2,1,,1,1,,2,1,"https://web.archive.org/save/https://twitter.com/BWGovernment/status/1245780368516624385",3,,,,,,,,,,1,,1,"https://web.archive.org/save/https://twitter.com/BWGovernment/status/1245045277448380421",6,1,100.00,100.00,	
Botswana,BWA,20200407,2,1,,2,1,,2,1,"https://web.archive.org/save/https://www.aljazeera.com/news/2020/03/covid-19-africa-told-prepare-worst-response-200319085112877.html",2,1,,1,1,,2,1,"https://web.archive.org/save/https://twitter.com/BWGovernment/status/1245780368516624385",3,,,,,,,,,,1,,1,"https://web.archive.org/save/https://twitter.com/BWGovernment/status/1245045277448380421",6,1,100.00,100.00,	
Botswana,BWA,20200408,2,1,,2,1,,2,1,"https://web.archive.org/save/https://www.aljazeera.com/news/2020/03/covid-19-africa-told-prepare-worst-response-200319085112877.html",2,1,,1,1,,2,1,"https://web.archive.org/save/https://twitter.com/BWGovernment/status/1245780368516624385",3,,,,,,,,,,1,,1,"https://web.archive.org/save/https://twitter.com/BWGovernment/status/1245045277448380421",6,1,100.00,100.00,	
Botswana,BWA,20200409,2,1,,2,1,,2,1,"https://web.archive.org/save/https://www.aljazeera.com/news/2020/03/covid-19-africa-told-prepare-worst-response-200319085112877.html",2,1,,1,1,,2,1,"https://web.archive.org/save/https://twitter.com/BWGovernment/status/1245780368516624385",3,,,,,,,,,,1,,1,"https://web.archive.org/save/https://twitter.com/BWGovernment/status/1245045277448380421",7,1,100.00,100.00,	
Botswana,BWA,20200410,2,1,,2,1,,2,1,"https://web.archive.org/save/https://www.aljazeera.com/news/2020/03/covid-19-africa-told-prepare-worst-response-200319085112877.html",2,1,,1,1,,2,1,"https://web.archive.org/save/https://twitter.com/BWGovernment/status/1245780368516624385",3,,,,,,,,,,1,,1,"https://web.archive.org/save/https://twitter.com/BWGovernment/status/1245045277448380421",13,1,100.00,100.00,	
Botswana,BWA,20200411,2,1,,2,1,,2,1,"https://web.archive.org/save/https://www.aljazeera.com/news/2020/03/covid-19-africa-told-prepare-worst-response-200319085112877.html",2,1,,1,1,,2,1,"https://web.archive.org/save/https://twitter.com/BWGovernment/status/1245780368516624385",3,,,,,,,,,,1,,1,"https://web.archive.org/save/https://twitter.com/BWGovernment/status/1245045277448380421",13,1,100.00,100.00,	
Botswana,BWA,20200412,2,1,,2,1,,2,1,"https://web.archive.org/save/https://www.aljazeera.com/news/2020/03/covid-19-africa-told-prepare-worst-response-200319085112877.html",2,1,,1,1,,2,1,"https://web.archive.org/save/https://twitter.com/BWGovernment/status/1245780368516624385",3,,,,,,,,,,1,,1,"https://web.archive.org/save/https://twitter.com/BWGovernment/status/1245045277448380421",13,1,100.00,100.00,	
Botswana,BWA,20200413,2,1,,2,1,,2,1,"https://web.archive.org/save/https://www.aljazeera.com/news/2020/03/covid-19-africa-told-prepare-worst-response-200319085112877.html",2,1,,1,1,,2,1,"https://web.archive.org/save/https://twitter.com/BWGovernment/status/1245780368516624385",3,,,,,,,,,,1,,1,"https://web.archive.org/save/https://twitter.com/BWGovernment/status/1245045277448380421",13,1,100.00,100.00,	
Botswana,BWA,20200414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,1,,,	
Botswana,BWA,20200415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,1,,,	
Botswana,BWA,20200416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,1,,,	
Botswana,BWA,20200417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,1,,,	
Botswana,BWA,20200418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,1,,100.00,	
Botswana,BWA,20200419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,1,,100.00,	
Botswana,BWA,20200420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,1,,100.00,	
Botswana,BWA,20200421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,1,,100.00,	
Botswana,BWA,20200422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,1,,100.00,	
Botswana,BWA,20200423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,1,,100.00,	
Botswana,BWA,20200424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,1,,100.00,	
Canada,CAN,20200101,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,1.75,"https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/",0.00,"No announcements",0.00,"No announcements to date",0,"No policy identified",1,"Unknown exactly - this is not disclosed, but Chief Medical Officer signals that it is being done across municipalities and provinces. It appears to be a selective process; and with the recent upsurge in cases, unlikely that it is being done comprehensively.

Sources:
https://nationalpost.com/health/covid-19-it-worked-in-asia-the-who-says-its-crucial-but-is-canada-still-using-contact-tracing",0,0,0.00,0.00,	
Canada,CAN,20200102,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,1.75,"https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/",0.00,"No announcements",0.00,"No announcements to date",0,"No policy identified",1,"Unknown exactly - this is not disclosed, but Chief Medical Officer signals that it is being done across municipalities and provinces. It appears to be a selective process; and with the recent upsurge in cases, unlikely that it is being done comprehensively.

Sources:
https://nationalpost.com/health/covid-19-it-worked-in-asia-the-who-says-its-crucial-but-is-canada-still-using-contact-tracing",0,0,0.00,0.00,	
Canada,CAN,20200103,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,1.75,"https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/",0.00,"No announcements",0.00,"No announcements to date",0,"No policy identified",1,"Unknown exactly - this is not disclosed, but Chief Medical Officer signals that it is being done across municipalities and provinces. It appears to be a selective process; and with the recent upsurge in cases, unlikely that it is being done comprehensively.

Sources:
https://nationalpost.com/health/covid-19-it-worked-in-asia-the-who-says-its-crucial-but-is-canada-still-using-contact-tracing",0,0,0.00,0.00,	
Canada,CAN,20200104,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,1.75,"https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/",0.00,"No announcements",0.00,"No announcements to date",0,"No policy identified",1,"Unknown exactly - this is not disclosed, but Chief Medical Officer signals that it is being done across municipalities and provinces. It appears to be a selective process; and with the recent upsurge in cases, unlikely that it is being done comprehensively.

Sources:
https://nationalpost.com/health/covid-19-it-worked-in-asia-the-who-says-its-crucial-but-is-canada-still-using-contact-tracing",0,0,0.00,0.00,	
Canada,CAN,20200105,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,1.75,"https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/",0.00,"No announcements",0.00,"No announcements to date",0,"No policy identified",1,"Unknown exactly - this is not disclosed, but Chief Medical Officer signals that it is being done across municipalities and provinces. It appears to be a selective process; and with the recent upsurge in cases, unlikely that it is being done comprehensively.

Sources:
https://nationalpost.com/health/covid-19-it-worked-in-asia-the-who-says-its-crucial-but-is-canada-still-using-contact-tracing",0,0,0.00,0.00,	
Canada,CAN,20200106,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,1.75,"https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/",0.00,"No announcements",0.00,"No announcements to date",0,"No policy identified",1,"Unknown exactly - this is not disclosed, but Chief Medical Officer signals that it is being done across municipalities and provinces. It appears to be a selective process; and with the recent upsurge in cases, unlikely that it is being done comprehensively.

Sources:
https://nationalpost.com/health/covid-19-it-worked-in-asia-the-who-says-its-crucial-but-is-canada-still-using-contact-tracing",0,0,0.00,0.00,	
Canada,CAN,20200107,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,1.75,"https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/",0.00,"No announcements",0.00,"No announcements to date",0,"No policy identified",1,"Unknown exactly - this is not disclosed, but Chief Medical Officer signals that it is being done across municipalities and provinces. It appears to be a selective process; and with the recent upsurge in cases, unlikely that it is being done comprehensively.

Sources:
https://nationalpost.com/health/covid-19-it-worked-in-asia-the-who-says-its-crucial-but-is-canada-still-using-contact-tracing",0,0,0.00,0.00,	
Canada,CAN,20200108,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,1.75,"https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/",0.00,"No announcements",0.00,"No announcements to date",0,"No policy identified",1,"Unknown exactly - this is not disclosed, but Chief Medical Officer signals that it is being done across municipalities and provinces. It appears to be a selective process; and with the recent upsurge in cases, unlikely that it is being done comprehensively.

Sources:
https://nationalpost.com/health/covid-19-it-worked-in-asia-the-who-says-its-crucial-but-is-canada-still-using-contact-tracing",0,0,0.00,0.00,	
Canada,CAN,20200109,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,1.75,"https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/",0.00,"No announcements",0.00,"No announcements to date",0,"No policy identified",1,"Unknown exactly - this is not disclosed, but Chief Medical Officer signals that it is being done across municipalities and provinces. It appears to be a selective process; and with the recent upsurge in cases, unlikely that it is being done comprehensively.

Sources:
https://nationalpost.com/health/covid-19-it-worked-in-asia-the-who-says-its-crucial-but-is-canada-still-using-contact-tracing",0,0,0.00,0.00,	
Canada,CAN,20200110,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,1.75,"https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/",0.00,"No announcements",0.00,"No announcements to date",0,"No policy identified",1,"Unknown exactly - this is not disclosed, but Chief Medical Officer signals that it is being done across municipalities and provinces. It appears to be a selective process; and with the recent upsurge in cases, unlikely that it is being done comprehensively.

Sources:
https://nationalpost.com/health/covid-19-it-worked-in-asia-the-who-says-its-crucial-but-is-canada-still-using-contact-tracing",0,0,0.00,0.00,	
Canada,CAN,20200111,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,1.75,"https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/",0.00,"No announcements",0.00,"No announcements to date",0,"No policy identified",1,"Unknown exactly - this is not disclosed, but Chief Medical Officer signals that it is being done across municipalities and provinces. It appears to be a selective process; and with the recent upsurge in cases, unlikely that it is being done comprehensively.

Sources:
https://nationalpost.com/health/covid-19-it-worked-in-asia-the-who-says-its-crucial-but-is-canada-still-using-contact-tracing",0,0,0.00,0.00,	
Canada,CAN,20200112,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,1.75,"https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/",0.00,"No announcements",0.00,"No announcements to date",0,"No policy identified",1,"Unknown exactly - this is not disclosed, but Chief Medical Officer signals that it is being done across municipalities and provinces. It appears to be a selective process; and with the recent upsurge in cases, unlikely that it is being done comprehensively.

Sources:
https://nationalpost.com/health/covid-19-it-worked-in-asia-the-who-says-its-crucial-but-is-canada-still-using-contact-tracing",0,0,0.00,0.00,	
Canada,CAN,20200113,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,1.75,"https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/",0.00,"No announcements",0.00,"No announcements to date",0,"No policy identified",1,"Unknown exactly - this is not disclosed, but Chief Medical Officer signals that it is being done across municipalities and provinces. It appears to be a selective process; and with the recent upsurge in cases, unlikely that it is being done comprehensively.

Sources:
https://nationalpost.com/health/covid-19-it-worked-in-asia-the-who-says-its-crucial-but-is-canada-still-using-contact-tracing",0,0,0.00,0.00,	
Canada,CAN,20200114,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,1.75,"https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/",0.00,"No announcements",0.00,"No announcements to date",0,"No policy identified",1,"Unknown exactly - this is not disclosed, but Chief Medical Officer signals that it is being done across municipalities and provinces. It appears to be a selective process; and with the recent upsurge in cases, unlikely that it is being done comprehensively.

Sources:
https://nationalpost.com/health/covid-19-it-worked-in-asia-the-who-says-its-crucial-but-is-canada-still-using-contact-tracing",0,0,0.00,0.00,	
Canada,CAN,20200115,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,1.75,"https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/",0.00,"No announcements",0.00,"No announcements to date",0,"No policy identified",1,"Unknown exactly - this is not disclosed, but Chief Medical Officer signals that it is being done across municipalities and provinces. It appears to be a selective process; and with the recent upsurge in cases, unlikely that it is being done comprehensively.

Sources:
https://nationalpost.com/health/covid-19-it-worked-in-asia-the-who-says-its-crucial-but-is-canada-still-using-contact-tracing",0,0,0.00,0.00,	
Canada,CAN,20200116,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,1.75,"https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/",0.00,"No announcements",0.00,"No announcements to date",0,"No policy identified",1,"Unknown exactly - this is not disclosed, but Chief Medical Officer signals that it is being done across municipalities and provinces. It appears to be a selective process; and with the recent upsurge in cases, unlikely that it is being done comprehensively.

Sources:
https://nationalpost.com/health/covid-19-it-worked-in-asia-the-who-says-its-crucial-but-is-canada-still-using-contact-tracing",0,0,0.00,0.00,	
Canada,CAN,20200117,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,1.75,"https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/",0.00,"No announcements",0.00,"No announcements to date",0,"No policy identified",1,"Unknown exactly - this is not disclosed, but Chief Medical Officer signals that it is being done across municipalities and provinces. It appears to be a selective process; and with the recent upsurge in cases, unlikely that it is being done comprehensively.

Sources:
https://nationalpost.com/health/covid-19-it-worked-in-asia-the-who-says-its-crucial-but-is-canada-still-using-contact-tracing",0,0,0.00,0.00,	
Canada,CAN,20200118,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,1.75,"https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/",0.00,"No announcements",0.00,"No announcements to date",0,"No policy identified",1,"Unknown exactly - this is not disclosed, but Chief Medical Officer signals that it is being done across municipalities and provinces. It appears to be a selective process; and with the recent upsurge in cases, unlikely that it is being done comprehensively.

Sources:
https://nationalpost.com/health/covid-19-it-worked-in-asia-the-who-says-its-crucial-but-is-canada-still-using-contact-tracing",0,0,0.00,0.00,	
Canada,CAN,20200119,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,1.75,"https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/",0.00,"No announcements",0.00,"No announcements to date",0,"No policy identified",1,"Unknown exactly - this is not disclosed, but Chief Medical Officer signals that it is being done across municipalities and provinces. It appears to be a selective process; and with the recent upsurge in cases, unlikely that it is being done comprehensively.

Sources:
https://nationalpost.com/health/covid-19-it-worked-in-asia-the-who-says-its-crucial-but-is-canada-still-using-contact-tracing",0,0,0.00,0.00,	
Canada,CAN,20200120,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,1.75,"https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/",0.00,"No announcements",0.00,"No announcements to date",0,"No policy identified",1,"Unknown exactly - this is not disclosed, but Chief Medical Officer signals that it is being done across municipalities and provinces. It appears to be a selective process; and with the recent upsurge in cases, unlikely that it is being done comprehensively.

Sources:
https://nationalpost.com/health/covid-19-it-worked-in-asia-the-who-says-its-crucial-but-is-canada-still-using-contact-tracing",0,0,0.00,0.00,	
Canada,CAN,20200121,0,,,0,,,0,,,0,,,0,,,0,,,0,,0.00,,1.75,"https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/",0.00,"No announcements",0.00,"No announcements to date",0,"No policy identified",1,"Unknown exactly - this is not disclosed, but Chief Medical Officer signals that it is being done across municipalities and provinces. It appears to be a selective process; and with the recent upsurge in cases, unlikely that it is being done comprehensively.

Sources:
https://nationalpost.com/health/covid-19-it-worked-in-asia-the-who-says-its-crucial-but-is-canada-still-using-contact-tracing",0,0,0.00,0.00,	
Canada,CAN,20200122,0,,,0,,,0,,,0,,,0,,,0,,,1,"Federal government implements some enhanced border controls https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection.html ........ addition from Joanna Klimczak: 'messaging will appear on arrivals screens at the Toronto, Montreal and Vancouver airports reminding travellers from Wuhan to tell a border service officer if they have flu-like symptoms. A health screening question will also be added to electronic kiosks' https://vancouversun.com/news/local-news/b-c-health-officials-still-have-a-lot-to-learn-about-new-china-coronavirus/",0.00,,1.75,"https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/",0.00,"No announcements",0.00,"No announcements to date",0,"No policy identified",1,"Unknown exactly - this is not disclosed, but Chief Medical Officer signals that it is being done across municipalities and provinces. It appears to be a selective process; and with the recent upsurge in cases, unlikely that it is being done comprehensively.

Sources:
https://nationalpost.com/health/covid-19-it-worked-in-asia-the-who-says-its-crucial-but-is-canada-still-using-contact-tracing",0,0,4.76,4.76,	
Canada,CAN,20200123,0,,,0,,,0,,,0,,,0,,,0,,,1,,0.00,,1.75,"https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/",0.00,"No announcements",0.00,"No announcements to date",0,"No policy identified",1,"Unknown exactly - this is not disclosed, but Chief Medical Officer signals that it is being done across municipalities and provinces. It appears to be a selective process; and with the recent upsurge in cases, unlikely that it is being done comprehensively.

Sources:
https://nationalpost.com/health/covid-19-it-worked-in-asia-the-who-says-its-crucial-but-is-canada-still-using-contact-tracing",0,0,4.76,4.76,	
Canada,CAN,20200124,0,,,0,,,0,,,0,,,0,,,0,,,1,,0.00,,1.75,"https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/",0.00,"No announcements",0.00,"No announcements to date",0,"No policy identified",1,"Unknown exactly - this is not disclosed, but Chief Medical Officer signals that it is being done across municipalities and provinces. It appears to be a selective process; and with the recent upsurge in cases, unlikely that it is being done comprehensively.

Sources:
https://nationalpost.com/health/covid-19-it-worked-in-asia-the-who-says-its-crucial-but-is-canada-still-using-contact-tracing",0,0,4.76,4.76,	
Canada,CAN,20200125,0,,,0,,,0,,,0,,,0,,,0,,,1,,0.00,,1.75,"https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/",0.00,"No announcements",0.00,"No announcements to date",1,"First date of testing unknown - first positive case confirmed on this date

Source: https://www.canada.ca/en/public-health/news/2020/01/statement-by-the-minister-of-health-on-the-first-presumptive-confirmed-traveled-related-case-of-new-coronavirus-in-canada.html",1,"Unknown exactly - this is not disclosed, but Chief Medical Officer signals that it is being done across municipalities and provinces. It appears to be a selective process; and with the recent upsurge in cases, unlikely that it is being done comprehensively.

Sources:
https://nationalpost.com/health/covid-19-it-worked-in-asia-the-who-says-its-crucial-but-is-canada-still-using-contact-tracing",0,0,4.76,4.76,	
Canada,CAN,20200126,0,,,0,,,0,,,0,,,0,,,0,,,1,,0.00,,1.75,"https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/",0.00,"No announcements",0.00,"No announcements to date",1,"First date of testing unknown - first positive case confirmed on this date

Source: https://www.canada.ca/en/public-health/news/2020/01/statement-by-the-minister-of-health-on-the-first-presumptive-confirmed-traveled-related-case-of-new-coronavirus-in-canada.html",1,"Unknown exactly - this is not disclosed, but Chief Medical Officer signals that it is being done across municipalities and provinces. It appears to be a selective process; and with the recent upsurge in cases, unlikely that it is being done comprehensively.

Sources:
https://nationalpost.com/health/covid-19-it-worked-in-asia-the-who-says-its-crucial-but-is-canada-still-using-contact-tracing",1,0,4.76,4.76,	
Canada,CAN,20200127,0,,,0,,,0,,,0,,,0,,,0,,,1,,0.00,,1.75,"https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/",0.00,"No announcements",0.00,"No announcements to date",1,"First date of testing unknown - first positive case confirmed on this date

Source: https://www.canada.ca/en/public-health/news/2020/01/statement-by-the-minister-of-health-on-the-first-presumptive-confirmed-traveled-related-case-of-new-coronavirus-in-canada.html",1,"Unknown exactly - this is not disclosed, but Chief Medical Officer signals that it is being done across municipalities and provinces. It appears to be a selective process; and with the recent upsurge in cases, unlikely that it is being done comprehensively.

Sources:
https://nationalpost.com/health/covid-19-it-worked-in-asia-the-who-says-its-crucial-but-is-canada-still-using-contact-tracing",1,0,4.76,4.76,	
Canada,CAN,20200128,0,,,0,,,0,,,0,,,0,,,0,,,1,,0.00,,1.75,"https://www.bankofcanada.ca/core-functions/monetary-policy/key-interest-rate/",0.00,"No announcements",0.00,"No announcements to date",1,"First date of testing unknown - first positive case confirmed on this date

Source: https://www.canada.ca/en/public-health/news/2020/01/statement-by-the-minister-of-health-on-the-first-presumptive-confirmed-traveled-related-case-of-new-coronavirus-in-canada.html",1,"Unknown exactly - this is not disclosed, but Chief Medical Officer signals that it is being done across municipalities and provinces. It appears to be a selective process; and with the recent upsurge in cases, unlikely that it is being done comprehensively.

Sources:
https://nationalpost.com/health/covid-19-it-worked-in-asia-the-who-says-its-crucial-but-is-canada-still-using-contact-tracing",2,0,4.76,4.76,	
